word,score,wordCount,NN_Rank
entwined,3.6533804,1,1023
woken,3.6528196,16,1024
magnus,3.652001,3,1025
sponge,3.6514266,4,1026
haul,3.6501496,2,1027
robins,3.647142,1,1028
btec,3.6468027,1,1029
pies,3.6455948,11,1030
conclude,3.6449199,1,1031
provide,3.643404,10,1032
torch,3.643368,2,1033
chat,3.6423764,14,1034
rereading,3.6389146,1,1035
180,3.6362486,1,1036
mediate,3.6335015,1,1037
holly,3.6326725,3,1038
peachy,3.6314902,1,1039
mocha,3.630669,5,1040
refer,3.630393,1,1041
wealth,3.6268756,12,1042
labor,3.6263905,1,1043
sleeep,3.6255946,1,1044
geology,3.624841,1,1045
relativity,3.6246438,1,1046
associates,3.6244345,1,1047
acknowledging,3.6242187,2,1048
trot,3.6233125,3,1049
hw,3.6231997,22,1050
mistle,3.622637,1,1051
centre,3.6215646,4,1052
170,3.6214316,1,1053
gide,3.6209743,2,1054
allows,3.6205218,4,1055
write,3.6201415,87,1056
pulp,3.6197736,1,1057
texting,3.619219,13,1058
canal,3.6183507,4,1059
minivan,3.6183486,1,1060
unearthed,3.6153169,1,1061
tome,3.6135132,2,1062
liq,3.6126978,2,1063
wks,3.6119463,11,1064
spinal,3.6077163,1,1065
p.j,3.6070611,1,1066
service,3.6029441,53,1067
daisy,3.6029062,1,1068
sofa,3.6015966,9,1069
et,3.5973544,5,1070
weeping,3.597167,5,1071
hectic,3.595723,4,1072
berry,3.5946672,1,1073
aldi,3.5944817,1,1074
pouring,3.593854,6,1075
nailpolish,3.5908065,1,1076
xx,3.5894928,19,1077
printing,3.5894806,4,1078
color,3.5879903,17,1079
assignments,3.5876641,9,1080
taxi,3.5873337,5,1081
connected,3.5871232,8,1082
accomplish,3.586785,1,1083
flashing,3.586773,3,1084
cozy,3.5849626,4,1085
infinite,3.5830834,5,1086
time-,3.5820522,4,1087
ortho,3.5815697,4,1088
neighbour,3.5790677,4,1089
allday,3.576705,3,1090
pantomime,3.5753052,1,1091
learnt,3.57505,7,1092
assess,3.5749576,2,1093
flicking,3.574957,1,1094
lovethat,3.5732007,1,1095
delivering,3.5714602,1,1096
therapeutics,3.5707002,1,1097
welcomed,3.570314,1,1098
fabric,3.5701675,3,1099
demonstrating,3.5688505,1,1100
marnier,3.5680914,1,1101
banana,3.567351,4,1102
metro,3.5672452,8,1103
interior,3.567191,3,1104
modem,3.5658045,3,1105
busses,3.5656872,1,1106
ngage,3.5633082,1,1107
esteemed,3.5613377,1,1108
mantra,3.5588827,3,1109
ophthalmologist,3.554447,2,1110
dulwich,3.5536044,1,1111
offices,3.5528855,1,1112
shaping,3.5514567,1,1113
letgo,3.5497978,1,1114
moments,3.5487664,11,1115
tram,3.5482957,2,1116
sdk,3.545581,1,1117
peppermint,3.5454009,7,1118
forth,3.5449529,7,1119
decorate,3.544275,13,1120
shuck,3.5425506,2,1121
unfolding,3.541235,1,1122
ngayong,3.53889,1,1123
cabs,3.5348403,1,1124
tthen,3.5321481,1,1125
oldie,3.530202,1,1126
t1,3.5297406,1,1127
inspring,3.5296056,1,1128
laundry,3.5284781,24,1129
halved,3.5248642,1,1130
endearing,3.520428,1,1131
commence,3.5178661,6,1132
sodding,3.5168438,3,1133
expansive,3.5163662,3,1134
curling,3.516133,1,1135
33.6k,3.5157254,2,1136
smoothies,3.5149093,1,1137
application,3.5137937,7,1138
besties,3.5126739,4,1139
juggle,3.5126514,1,1140
colors,3.510291,3,1141
emery,3.5077424,1,1142
elation,3.5073793,2,1143
clara,3.5070398,2,1144
wkd,3.5068707,1,1145
pancakes,3.5049417,6,1146
tastic,3.5031004,1,1147
eliptical,3.5018716,2,1148
bananas,3.5009787,3,1149
minutess,3.5007095,1,1150
teachin,3.4998379,2,1151
ett,3.4997134,1,1152
spread,3.4980214,19,1153
ringing,3.4977,8,1154
¬,3.4963837,2,1155
nehemiah,3.4953613,2,1156
sleigh,3.4945376,2,1157
midsummer,3.4945018,1,1158
emailing,3.4943566,1,1159
buddha,3.493919,9,1160
convenient,3.4935992,5,1161
doctrines,3.4924634,1,1162
smiley,3.4914095,1,1163
pt,3.4912863,9,1164
homework,3.489639,185,1165
humour,3.48689,5,1166
laborer,3.486041,3,1167
hollyoaks,3.485198,3,1168
divisions,3.4808016,1,1169
pain,3.4795654,79,1170
sprinkled,3.479075,1,1171
slough,3.4786475,1,1172
preaches,3.4783988,3,1173
hugging,3.4765487,2,1174
proverbs,3.475944,9,1175
ponsonby,3.4753141,2,1176
soho,3.4738383,1,1177
att,3.4731226,4,1178
dislocate,3.4728603,1,1179
roast,3.470112,8,1180
tories,3.4699664,1,1181
zone,3.4694576,2,1182
wrestling,3.4688225,15,1183
proud,3.4681246,30,1184
ceramics,3.4671555,2,1185
contacts,3.4661024,7,1186
protocol,3.4645698,2,1187
rewriting,3.464226,1,1188
consulting,3.4622924,1,1189
you.this,3.4608371,1,1190
grandest,3.4602644,1,1191
utility,3.4601667,1,1192
raspberry,3.4595945,4,1193
epitome,3.4592972,1,1194
photography,3.4592197,8,1195
fabulous,3.456303,8,1196
insightful,3.4537873,2,1197
cup,3.4533134,44,1198
guiding,3.4495072,1,1199
clients,3.4489584,2,1200
woes,3.448693,1,1201
experience,3.4477243,51,1202
tuesdays,3.4466054,1,1203
enjoy,3.446411,74,1204
snowman,3.4441457,7,1205
free--,3.4435945,1,1206
transition,3.4422216,1,1207
pause,3.4412687,5,1208
headache,3.438974,49,1209
warmed,3.4383295,1,1210
15mins,3.4375231,1,1211
several,3.437242,10,1212
believers,3.436873,6,1213
4u,3.4367685,1,1214
sanctuary,3.4363022,1,1215
swami,3.4352818,1,1216
hasten,3.4330964,1,1217
cracking,3.4327304,4,1218
ified,3.4293218,1,1219
clapham,3.427951,1,1220
petit,3.4277213,1,1221
enjoys,3.4275854,1,1222
fortunate,3.4260464,5,1223
sadiq,3.4256835,1,1224
foundation,3.4255564,4,1225
helpin,3.42486,1,1226
rowan,3.4247477,1,1227
quote,3.4209929,63,1228
stressing,3.4187467,3,1229
chore,3.414732,1,1230
blues,3.4139123,1,1231
quotes,3.4135284,17,1232
wk,3.409581,5,1233
tap,3.4094512,1,1234
discovering,3.4083116,6,1235
140,3.4078982,6,1236
gravy,3.406366,36,1237
hangover,3.4051938,11,1238
jamal,3.4042568,2,1239
sweat,3.4041648,6,1240
plat,3.4024117,2,1241
coziness,3.3986723,1,1242
lime,3.3956962,3,1243
hooked,3.3948524,4,1244
knee,3.3924303,16,1245
four,3.3915806,36,1246
coquito,3.3899071,1,1247
10.30,3.3882897,1,1248
cafes,3.3860657,1,1249
goodest,3.385432,1,1250
luscious,3.3842895,3,1251
covey,3.380334,1,1252
washing,3.3784375,21,1253
fulfilled,3.3770037,6,1254
injections,3.3770025,3,1255
innocence,3.3753564,3,1256
huzzah,3.3734581,1,1257
butternut,3.3720338,1,1258
slaving,3.3689902,1,1259
willingness,3.368873,1,1260
vans,3.363844,1,1261
antibiotics,3.35901,1,1262
recovery,3.3557036,10,1263
riverside,3.355518,2,1264
inspiration,3.3533726,12,1265
angels,3.3502493,15,1266
timothy,3.350041,3,1267
lines,3.3494804,7,1268
sidetracked,3.349202,1,1269
tariff,3.348365,2,1270
6p,3.3448682,2,1271
biscuit,3.3420067,2,1272
macaroni,3.341405,4,1273
gallon,3.3413396,2,1274
mugs,3.340626,1,1275
funkiness,3.3394876,1,1276
spiritual,3.3381286,4,1277
cranberry,3.3374004,3,1278
reread,3.3369007,1,1279
2moro,3.3362348,1,1280
feet,3.335139,32,1281
hamstring,3.3317146,3,1282
comfortable,3.330616,9,1283
niceness,3.3297758,1,1284
recipes,3.3292127,2,1285
everlasting,3.3288548,3,1286
khalid,3.3286555,6,1287
littles,3.3286517,1,1288
eyes-,3.3284066,1,1289
communications,3.3276732,2,1290
lifs,3.32749,1,1291
palm,3.326411,4,1292
hooray,3.3262954,6,1293
stack,3.3224723,1,1294
mistletoe,3.3223715,2,1295
breaktime,3.3223188,1,1296
groceries,3.322106,3,1297
cotton,3.3219414,1,1298
mummy,3.3202116,4,1299
calm,3.3198383,18,1300
nippy,3.3184338,2,1301
funniest,3.3183181,5,1302
nestle,3.3177478,1,1303
30mins,3.315452,2,1304
clarendon,3.3152132,1,1305
10.30am,3.3129733,4,1306
deeply,3.3127997,8,1307
dch,3.3123493,1,1308
lyrical,3.3111467,2,1309
cook,3.3099096,21,1310
brings,3.3093424,87,1311
interviews,3.308096,6,1312
handout,3.30675,1,1313
introduced,3.3067107,3,1314
skinned,3.3066523,1,1315
presence,3.3054862,25,1316
ornaments,3.3035543,6,1317
opportunity,3.3029776,8,1318
superiority,3.2977567,1,1319
lark,3.2971163,1,1320
envelopes,3.2967594,2,1321
rosy,3.295298,1,1322
2o,3.2949054,1,1323
tow,3.294287,1,1324
journey,3.2922683,19,1325
helps,3.2914813,6,1326
burstin,3.2902715,2,1327
worshiping,3.2877207,1,1328
magnificent,3.2865024,2,1329
ahhhh,3.2857776,12,1330
tights,3.2847166,3,1331
timee,3.284371,2,1332
mornin,3.278968,1,1333
onion,3.2777448,1,1334
beds,3.2776518,2,1335
porto,3.2750647,2,1336
solis,3.2738743,2,1337
amber,3.272974,2,1338
eternity,3.2718372,8,1339
switched,3.271286,5,1340
shite,3.2698793,5,1341
chins,3.268658,1,1342
fp,3.2681904,1,1343
ch9,3.2681334,2,1344
bond,3.2658265,1,1345
central,3.2637866,4,1346
forerunner,3.2636974,2,1347
sparkly,3.2617095,1,1348
thrift,3.2615144,3,1349
saviors,3.2612507,1,1350
travelling,3.260703,3,1351
cossie,3.2602232,1,1352
bloom,3.26017,4,1353
gentle,3.259485,4,1354
ribs,3.25824,2,1355
6months,3.2575004,1,1356
cab,3.2566192,7,1357
revive,3.251972,1,1358
triumphing,3.2519681,2,1359
hanukkah,3.2516937,4,1360
arni,3.2509615,1,1361
ahhhhhh,3.2487788,2,1362
multiplex,3.246885,1,1363
throbbing,3.2459342,1,1364
bridge,3.2455654,6,1365
pamper,3.2432768,1,1366
thirties,3.2426994,1,1367
np,3.241252,5,1368
susanna,3.2395406,1,1369
philosphy,3.2386472,2,1370
forehead,3.2380958,3,1371
lovinglife,3.2351284,1,1372
noses,3.2335,1,1373
wohoo,3.2331529,2,1374
stoppage,3.2302446,1,1375
quizzes,3.2299008,1,1376
pole,3.2290802,2,1377
7.30am,3.2275345,3,1378
lounges,3.2275314,1,1379
savin,3.2246087,1,1380
trafford,3.2228968,1,1381
mp,3.2221863,1,1382
mmm,3.2210476,9,1383
qute,3.2204409,2,1384
hour,3.218327,218,1385
opportunities,3.2179308,3,1386
reunited,3.2163162,1,1387
bowties,3.2147217,1,1388
adorable,3.2144902,6,1389
grandson,3.210806,2,1390
guru,3.2106009,2,1391
inseperable,3.2029572,1,1392
boasting,3.200607,1,1393
applying,3.200495,4,1394
difference,3.2001767,8,1395
lantern,3.199406,1,1396
springy,3.198164,2,1397
joined,3.1975358,4,1398
procrastination,3.197182,2,1399
o-,3.196618,1,1400
laughers,3.1957798,1,1401
elated,3.194799,2,1402
underlined,3.1936963,1,1403
skis,3.192614,1,1404
pg,3.1913533,1,1405
flooring,3.189551,1,1406
inspired,3.1883562,8,1407
meet,3.1883335,49,1408
introduction,3.1859107,1,1409
bollocks,3.1817644,4,1410
master,3.181742,10,1411
perfectly,3.181722,4,1412
bout,3.1808882,96,1413
pdoc,3.177853,1,1414
7201,3.17619,2,1415
shimmering,3.175758,2,1416
scented,3.1747208,3,1417
tailor,3.1746526,1,1418
nuggets,3.1743753,1,1419
sharers,3.1741655,3,1420
busting,3.1734014,2,1421
arranging,3.172548,1,1422
chair,3.171866,10,1423
pst,3.1712778,1,1424
lakeside,3.1708841,2,1425
noddy,3.170055,1,1426
thom,3.1665037,1,1427
revise,3.1660872,14,1428
santas,3.1660163,1,1429
rings,3.1657803,5,1430
textiles,3.1656544,1,1431
travel,3.1646519,10,1432
sketching,3.1641405,2,1433
prefixed,3.1638267,2,1434
deliver,3.1624696,4,1435
tabernacle,3.1620595,1,1436
snowing,3.1615458,7,1437
fave,3.160707,12,1438
lifted,3.1603417,5,1439
reading,3.1597273,56,1440
rung,3.156602,1,1441
peaceful,3.1557713,8,1442
mash,3.155325,1,1443
reflecting,3.152271,1,1444
recognises,3.1519923,1,1445
head-,3.1518133,1,1446
doctos,3.1514468,2,1447
written,3.1511939,8,1448
headaches,3.1511545,3,1449
clobber,3.1488802,1,1450
warming,3.1460667,3,1451
councellors,3.1441884,1,1452
sweaters,3.1440706,4,1453
positive,3.143649,22,1454
xo,3.1429498,6,1455
matin,3.1412296,1,1456
saving,3.1406498,6,1457
looonnng,3.1375208,1,1458
worksheets,3.137407,5,1459
baking,3.1372821,19,1460
shtuff,3.1358707,1,1461
schoolwork,3.135182,1,1462
luxury,3.1344533,1,1463
print,3.134395,5,1464
tea,3.1320274,35,1465
pancake,3.13114,2,1466
prep,3.13062,3,1467
quid,3.1305616,1,1468
morrisons,3.1249008,2,1469
completed,3.1240728,6,1470
spirits,3.12372,2,1471
circumstances,3.1219661,11,1472
longsuffering,3.1212091,1,1473
plait,3.1209106,1,1474
prophetically,3.1198182,5,1475
bookies,3.1189723,1,1476
coding,3.1188207,6,1477
bruised,3.1123214,1,1478
churches,3.112172,1,1479
stables,3.1112266,1,1480
arcade,3.110095,1,1481
perfected,3.1094077,2,1482
genuine,3.1080618,3,1483
driveling,3.1076128,1,1484
antics,3.1055956,1,1485
scribblings,3.1053672,3,1486
tardiness,3.1033354,1,1487
mcc,3.102577,1,1488
wee,3.1024714,10,1489
harlem,3.0997696,1,1490
surrounds,3.0996723,7,1491
cardigan,3.0992389,1,1492
flakes,3.0991774,3,1493
profound,3.0990634,1,1494
lancome,3.098078,1,1495
introduce,3.097036,2,1496
classical,3.0966609,6,1497
yorker,3.0966408,1,1498
lift,3.0957637,18,1499
truly,3.095612,33,1500
align,3.0952528,1,1501
celebrating,3.0948715,16,1502
2hrs,3.093577,5,1503
savior,3.0922241,10,1504
desking,3.0915148,1,1505
ballet,3.0903568,3,1506
¥x,3.0880482,1,1507
hark,3.0880191,3,1508
speeding,3.0861042,1,1509
express,3.085488,20,1510
shared,3.0852895,11,1511
telco,3.0852509,1,1512
scrooge,3.0850866,5,1513
rapping,3.0844903,4,1514
hockey,3.0836465,13,1515
review,3.083184,16,1516
trumpet,3.0799098,1,1517
simultaneously,3.076962,6,1518
precal,3.076491,3,1519
hrs,3.076055,27,1520
stockings,3.075937,7,1521
chanting,3.0755877,2,1522
boozing,3.0748782,1,1523
snickerdoodle,3.0748127,1,1524
engineer,3.0727997,1,1525
trivia,3.0715077,1,1526
detective,3.0697522,1,1527
speeds,3.0692987,1,1528
northpole,3.0692937,1,1529
cuddly,3.0684109,2,1530
countenance,3.065731,1,1531
moods,3.0655138,7,1532
shitting,3.0651603,3,1533
refresh,3.0649352,2,1534
nicley,3.063185,1,1535
bus,3.0585423,82,1536
lectures,3.058116,7,1537
kindle,3.056671,9,1538
tutor,3.0559042,1,1539
alllllll,3.0546558,5,1540
discussing,3.0544538,3,1541
*,3.05422,194,1542
conveniently,3.0533864,6,1543
speakon,3.0525994,2,1544
showering,3.0513043,2,1545
lifestyle,3.0502553,1,1546
cherry,3.0496056,6,1547
olympics,3.0484889,2,1548
9pm-6am,3.0467613,1,1549
recounting,3.0464048,2,1550
novels,3.0441284,1,1551
oranges,3.0434954,1,1552
offer,3.041736,12,1553
offerings,3.0415423,2,1554
spaghetti,3.0408525,6,1555
gracefully,3.040597,1,1556
promote,3.0376189,13,1557
flicked,3.0356848,2,1558
greatness,3.0351546,7,1559
toungue,3.034568,1,1560
grump,3.0341458,1,1561
warmers,3.0339146,3,1562
neck,3.0299075,12,1563
bookclub,3.028546,1,1564
bead,3.028491,1,1565
sq,3.0262682,1,1566
tomorow,3.0260396,3,1567
weight-,3.0249503,1,1568
enjoyin,3.02161,1,1569
driveway,3.0214067,3,1570
lovely,3.0212448,62,1571
congested,3.0199573,1,1572
sharpening,3.0196118,2,1573
frozen,3.0180976,12,1574
dodgy,3.017115,4,1575
mlk,3.017022,1,1576
universal,3.016708,2,1577
craziness,3.0128129,2,1578
cummings,3.0114114,2,1579
rant,3.0113325,3,1580
fleece,3.0105417,1,1581
pyramids,3.0099094,1,1582
coal,3.0097542,3,1583
jobs,3.0081458,14,1584
triple,3.0056121,3,1585
apologetic,3.0047204,1,1586
holidays,3.002122,32,1587
bows,2.9991426,1,1588
foot,2.9987433,17,1589
itv,2.9977577,1,1590
mth,2.9964948,1,1591
frosty,2.9940495,3,1592
interview,2.9940417,6,1593
foursquare,2.9934683,3,1594
civilisation,2.9918702,2,1595
followin,2.9917805,2,1596
jingle,2.9908574,4,1597
aaah,2.9900975,3,1598
erm,2.9883795,1,1599
weigh,2.9879067,5,1600
lifechanging,2.9876347,1,1601
stations,2.986545,2,1602
ponder,2.9859233,1,1603
eurgh,2.9854236,1,1604
lt,2.9836583,5,1605
thrice,2.98229,1,1606
wintery,2.982002,2,1607
bff,2.9817052,8,1608
phd,2.981397,1,1609
unproductivity,2.9774141,1,1610
messaging,2.9759755,2,1611
gem,2.9759207,3,1612
porch,2.9743652,2,1613
hon,2.9734795,1,1614
cooper,2.9713554,2,1615
expand,2.971163,3,1616
writing,2.9709787,71,1617
tablets,2.9685369,2,1618
aggravation,2.9677954,5,1619
faces,2.9674237,25,1620
reorder,2.9668152,1,1621
vouchers,2.9649186,1,1622
archway,2.9645767,1,1623
2morrow,2.9643795,4,1624
exams,2.9627833,31,1625
goo,2.9625914,4,1626
lit,2.9619098,8,1627
follower,2.9617312,17,1628
arrange,2.9612317,2,1629
throwback,2.9611092,2,1630
tonight,2.9601874,394,1631
troubles,2.957566,1,1632
neighbors,2.9574602,6,1633
sprint,2.9565325,2,1634
shiny,2.9532344,1,1635
wine,2.9529817,22,1636
refuel,2.948893,1,1637
fred,2.9487863,1,1638
yoke,2.9486003,1,1639
pr,2.9479365,2,1640
vibes,2.9478457,2,1641
continually,2.9474518,3,1642
aesop,2.9473884,1,1643
confluence,2.9472663,1,1644
peach,2.9465818,1,1645
casserole,2.94636,2,1646
pres,2.9462318,2,1647
tellie,2.9458137,1,1648
patho,2.9451835,1,1649
trim,2.9425595,4,1650
encourage,2.9404917,2,1651
upon,2.9399815,27,1652
departmentally,2.9397066,1,1653
staggered,2.9392068,1,1654
radiator,2.9383874,5,1655
danish,2.9382086,2,1656
crutches,2.9379258,2,1657
-please,2.9366329,1,1658
finish,2.9339159,60,1659
gas,2.932179,21,1660
oval,2.9320748,1,1661
scrapping,2.9298136,1,1662
preparing,2.9286437,9,1663
caring,2.9286168,1,1664
mamas,2.9284675,1,1665
chalet,2.9275744,1,1666
lamb,2.9271033,6,1667
grocery,2.9269803,9,1668
10000th,2.9255123,4,1669
written-,2.9239364,1,1670
banter,2.9238827,2,1671
weep,2.9238086,1,1672
kampala,2.9236834,1,1673
malmesbury,2.9233491,1,1674
est,2.9224594,2,1675
asda,2.9220428,1,1676
capp,2.9212832,2,1677
suga,2.9207911,1,1678
counsellor,2.9181752,3,1679
circumstance,2.9165032,6,1680
pauline,2.916349,2,1681
universe,2.9148462,22,1682
nighter,2.9141943,8,1683
meyer,2.9141183,2,1684
sampling,2.9114616,3,1685
eagerly,2.9113817,2,1686
prolific,2.9111478,1,1687
dual,2.9095483,1,1688
creation,2.9087384,7,1689
architects,2.9082377,2,1690
cream,2.9069912,29,1691
slushie,2.9068046,1,1692
telephones,2.9064164,1,1693
riches,2.905677,1,1694
¥what,2.9049861,2,1695
stumbled,2.9046047,1,1696
translator,2.904166,1,1697
papers,2.9039848,43,1698
offering,2.9036188,5,1699
barnes,2.9019756,1,1700
whisky,2.901369,1,1701
forgiven,2.9008741,4,1702
allowing,2.9001956,5,1703
prctice,2.8998935,1,1704
fillers,2.899202,1,1705
charms,2.897276,1,1706
hours,2.8966503,340,1707
solved,2.8956244,3,1708
zillion,2.8943229,3,1709
stimulates,2.8936448,1,1710
reaping,2.8931556,1,1711
*2b,2.8929482,3,1712
yoghurt,2.8929071,1,1713
sec,2.8924992,6,1714
boatride,2.8906348,1,1715
giving,2.889807,113,1716
duvet,2.8893344,3,1717
pajama,2.8854234,3,1718
allowance,2.8819196,2,1719
tommorrow,2.8814206,6,1720
join,2.8794143,26,1721
pjs,2.8786702,4,1722
grandbaby,2.8786502,1,1723
grandly,2.8775928,1,1724
message,2.8775136,33,1725
feasting,2.8772802,2,1726
dedicated,2.876848,5,1727
boogy,2.8765888,1,1728
frantically,2.8758533,2,1729
scarfs,2.875709,1,1730
sync,2.8720558,11,1731
chester,2.8704212,1,1732
forgiveness,2.8697536,5,1733
selection,2.8694494,4,1734
qualify,2.8684618,1,1735
smithy,2.868345,1,1736
tinie,2.8639216,1,1737
pow,2.8620722,2,1738
efficiency,2.8611908,1,1739
cet,2.8608925,1,1740
drunkenly,2.8608181,1,1741
entertain,2.8596733,4,1742
splashed,2.858974,1,1743
work,2.858556,785,1744
division,2.8576705,10,1745
styles,2.857662,1,1746
expands,2.8563268,1,1747
translations,2.8555799,1,1748
millennium,2.8547013,5,1749
ppg,2.8541136,1,1750
poo,2.8539362,4,1751
sings,2.853636,1,1752
mulled,2.8530192,3,1753
crock,2.8529205,1,1754
sickie,2.8518069,1,1755
victorious,2.8516881,1,1756
dealt,2.848903,2,1757
aaaaand,2.8486123,1,1758
bethel,2.8477917,1,1759
mince,2.847671,4,1760
freshly,2.8468711,1,1761
completion,2.845768,1,1762
24hrs,2.843576,2,1763
sketch,2.8412397,1,1764
toe,2.8409917,7,1765
collectiveness,2.840238,2,1766
roam,2.840189,1,1767
loaned,2.8391356,1,1768
station,2.8381715,37,1769
parallel,2.8379164,2,1770
presbyterian,2.8365636,2,1771
discuss,2.8365536,4,1772
ddd,2.8349514,1,1773
storytimes,2.8336902,1,1774
2miles,2.83291,2,1775
chubby,2.8322446,3,1776
printer,2.8320088,1,1777
slabs,2.8318431,1,1778
dedicate,2.830178,3,1779
roasting,2.829319,1,1780
plus,2.8275876,31,1781
languages,2.8273754,1,1782
ochem,2.8263931,5,1783
twin,2.8255687,8,1784
deliciousness,2.8251958,2,1785
sprites,2.822853,2,1786
candidate,2.8156526,1,1787
cookbook,2.8156443,1,1788
1500,2.8135564,1,1789
goodnight,2.8135142,27,1790
nativity,2.8111417,4,1791
quesadillas,2.8087294,3,1792
bubble,2.8086662,20,1793
flu,2.8058608,15,1794
mins,2.8056583,22,1795
infernal,2.8053868,1,1796
15minutes,2.8046908,1,1797
hallmark,2.8045287,2,1798
yesss,2.8034835,1,1799
balconies,2.802106,1,1800
working,2.8001208,163,1801
grandmothers,2.7996018,3,1802
cross,2.7990499,18,1803
infant,2.7983882,2,1804
cokes,2.7973197,1,1805
&great,2.7970865,1,1806
christmas,2.7967498,907,1807
awesomeness,2.7952418,3,1808
thea,2.7950408,1,1809
jelly,2.7949872,7,1810
times,2.7938344,94,1811
boot,2.792506,3,1812
facial,2.7918553,2,1813
5days,2.7916055,2,1814
champagne,2.7900002,3,1815
arse,2.788613,10,1816
apush,2.787855,2,1817
zion,2.7841291,1,1818
beginnings,2.7840009,2,1819
doodling,2.783747,1,1820
blogging,2.782073,2,1821
masters,2.7811167,2,1822
product,2.7807121,14,1823
humor,2.779991,9,1824
ward,2.7799132,2,1825
uncontainable,2.7782125,3,1826
5-,2.7765398,1,1827
christ,2.7761967,45,1828
wrangling,2.7751453,1,1829
progress,2.7742925,4,1830
guilty,2.7733827,6,1831
also,2.7733724,83,1832
reign,2.772068,5,1833
comedy,2.7709203,5,1834
corner,2.7680385,18,1835
offers,2.7674766,1,1836
proofing,2.7674434,1,1837
compacted,2.7670953,1,1838
essay,2.7663589,68,1839
rice,2.7655544,6,1840
modern,2.7652893,4,1841
hme,2.7647622,1,1842
cornerstone,2.7647285,1,1843
helped,2.7638402,14,1844
t3,2.7633152,1,1845
polystyrene,2.762268,2,1846
looong,2.7615113,1,1847
stroll,2.7603297,1,1848
rail,2.7587752,2,1849
stories,2.7572975,8,1850
emerald,2.7571616,2,1851
radeon,2.75709,1,1852
independent,2.7569325,1,1853
duets,2.7568355,1,1854
spade,2.7568111,2,1855
enabled,2.7527394,2,1856
clean,2.7515812,46,1857
thang,2.7511773,2,1858
belter,2.751146,3,1859
grandmas,2.7504563,3,1860
realest,2.748463,2,1861
pavement,2.7477217,1,1862
oneself,2.7467437,1,1863
lls,2.7466996,17,1864
430am,2.7463412,1,1865
