,Word,Bert,Distilbert
2637,towels,3.32E-05,-1.05E-06
2638,publicly,3.33E-05,3.62E-05
2639,jeep,3.39E-05,-9.88E-06
2640,yelled,3.40E-05,1.42E-05
2641,sterling,3.42E-05,-2.07E-05
2642,leaning,3.43E-05,-2.53E-06
2643,embarrassment,3.43E-05,3.50E-06
2644,whatsoever,3.43E-05,1.38E-05
2645,hulk,3.47E-05,1.26E-05
2646,requested,3.49E-05,-1.65E-06
2647,snapping,3.50E-05,2.74E-05
2648,banged,3.55E-05,-1.09E-06
2649,continuously,3.63E-05,-1.80E-05
2650,shove,3.72E-05,1.40E-05
2651,adjust,3.74E-05,-1.13E-05
2652,dual,3.74E-05,2.64E-06
2653,dancers,3.77E-05,-2.09E-06
2654,steals,3.80E-05,8.98E-06
2655,automatic,3.88E-05,2.13E-05
2656,apologies,3.93E-05,5.56E-05
2657,driven,3.95E-05,-8.40E-06
2658,sticky,3.96E-05,-8.07E-06
2659,officials,3.98E-05,1.90E-05
2660,referee,4.01E-05,-2.47E-05
2661,offices,4.05E-05,3.98E-07
2662,sacked,4.06E-05,1.77E-05
2663,christopher,4.09E-05,-1.00E-05
2664,bachelor,4.12E-05,-1.33E-06
2665,folder,4.15E-05,1.61E-05
2666,punched,4.18E-05,-1.14E-05
2667,temper,4.19E-05,3.55E-05
2668,businesses,4.22E-05,-2.57E-06
2669,boycott,4.24E-05,-2.53E-05
2670,passengers,4.24E-05,-3.75E-06
2671,stations,4.32E-05,8.34E-06
2672,gandhi,4.37E-05,-1.63E-05
2673,junction,4.41E-05,-3.09E-05
2674,rumble,4.41E-05,1.07E-05
2675,dial,4.43E-05,3.44E-05
2676,misunderstood,4.69E-05,2.45E-05
2677,bricks,4.93E-05,2.56E-05
2678,hiring,5.01E-05,-2.43E-05
2679,oxygen,5.03E-05,1.44E-05
2680,eater,5.15E-05,-5.60E-06
2681,commenting,5.21E-05,3.97E-05
2682,locking,5.21E-05,-2.59E-05
2683,nolan,5.28E-05,2.40E-05
2684,insert,5.50E-05,-6.33E-06
2685,growl,5.52E-05,1.24E-05
2686,poison,5.56E-05,4.42E-06
2687,bladder,5.61E-05,7.02E-06
2688,batting,5.65E-05,1.50E-05
2689,toll,5.79E-05,6.90E-06
2690,whipping,5.80E-05,2.26E-05
2691,facility,5.99E-05,-2.18E-07
2692,parcel,6.13E-05,-4.29E-06
2693,passionate,6.13E-05,1.46E-05
2694,cupboard,6.41E-05,3.28E-05
2695,warehouse,6.48E-05,-2.20E-05
2696,parked,6.71E-05,-2.45E-06
2697,fools,6.83E-05,1.05E-05
2698,reasonable,6.84E-05,2.06E-05
2699,disappears,6.88E-05,9.50E-07
2700,acknowledge,6.91E-05,2.81E-05
2701,objects,7.87E-05,1.70E-05
2702,frankly,8.07E-05,7.04E-05
2703,relieve,8.65E-05,-1.24E-05
2704,unacceptable,9.04E-05,3.99E-05
2705,layers,9.97E-05,-1.24E-05
