Word,Value,Freq,NN_Rank
conserve,1.3591807,1,1010
relocated,1.3590364,2,1011
reminds,1.3586917,4,1012
1966,1.3584187,1,1013
grim,1.3572459,2,1014
sharing,1.3561153,2,1015
freed,1.3561021,1,1016
connect,1.3556223,1,1017
melted,1.3551025,1,1018
spill,1.3548787,5,1019
receive,1.3545344,6,1020
farmland,1.3545324,1,1021
cbs,1.3545253,2,1022
miracle,1.3540207,1,1023
delaware,1.3533553,2,1024
lydia,1.3531901,1,1025
35-year,1.3529983,1,1026
cedar,1.3529772,1,1027
age,1.3522922,30,1028
beach,1.3518193,1,1029
magnificent,1.351627,1,1030
chikungunya,1.3513966,1,1031
wrongs,1.3510566,1,1032
nutrition,1.351022,2,1033
song,1.3502276,5,1034
creek,1.3498107,1,1035
intern,1.3479512,1,1036
received,1.3468709,7,1037
powerless,1.3462683,2,1038
issa,1.3458735,2,1039
relatable,1.3458054,3,1040
"100,000",1.345527,2,1041
rhinoceroses,1.3454623,1,1042
"80,000",1.3449671,2,1043
nomination,1.3437526,1,1044
crucial,1.3429136,1,1045
lessons,1.3399155,2,1046
arson,1.3390697,1,1047
egypt,1.3370894,1,1048
young,1.3361943,40,1049
amazing,1.3360616,19,1050
withstand,1.3351321,3,1051
diseases,1.3326776,18,1052
sentiment,1.332165,1,1053
rallying,1.3315158,1,1054
youth,1.3313379,2,1055
maryland,1.3310398,1,1056
15,1.3309005,5,1057
flint,1.3308638,9,1058
estimate,1.3306266,1,1059
jacob,1.3303802,1,1060
miles,1.3278801,10,1061
tirelessly,1.3276534,2,1062
flee,1.3271327,9,1063
78,1.3261708,4,1064
typhoons,1.3258327,1,1065
fill,1.3255422,3,1066
barack,1.3253058,2,1067
honors,1.325077,1,1068
multiplied,1.3236198,1,1069
inspired,1.3230541,2,1070
remarkable,1.3225844,1,1071
betrayed,1.3222544,2,1072
relay,1.3222313,1,1073
kate,1.321996,6,1074
"30,000",1.3218575,1,1075
recalled,1.3209329,1,1076
tiger,1.3201602,5,1077
tribes,1.3198197,3,1078
brutal,1.3195407,6,1079
montana,1.3180525,1,1080
8-year,1.3176233,1,1081
populations,1.3172076,3,1082
23,1.316926,3,1083
davis,1.3162766,1,1084
profound,1.3159809,2,1085
1.4,1.3153987,1,1086
thousands,1.3148137,19,1087
surrendered,1.3147221,2,1088
arctic,1.314668,1,1089
anscestors,1.3141081,1,1090
richard,1.3138916,1,1091
arbovirus,1.3134303,1,1092
"13,300",1.3132195,1,1093
incomplete,1.3125528,1,1094
timely,1.312265,1,1095
requ,1.3115046,1,1096
reflect,1.311433,1,1097
carson,1.3098121,3,1098
deformities,1.3093092,1,1099
wiseman,1.3088173,3,1100
mikhail,1.3085728,1,1101
spokeswoman,1.3084191,1,1102
vet,1.3075061,1,1103
grave,1.3072786,1,1104
warm,1.3069112,9,1105
gained,1.3068871,2,1106
imperative,1.3068717,1,1107
fulfill,1.3065186,2,1108
citizenship,1.3059635,4,1109
harshest,1.3058636,1,1110
crossfire,1.3052421,2,1111
“,1.3046073,54,1112
war,1.3040874,89,1113
diapers,1.3040478,1,1114
capacity,1.3038361,2,1115
gratifying,1.3029733,1,1116
attorney,1.3028439,8,1117
dehumanizing,1.3023834,1,1118
siege,1.3017775,1,1119
rhythms,1.3007405,1,1120
mining,1.2994182,6,1121
her,1.2993739,245,1122
hurts,1.2993518,5,1123
pilot,1.298018,6,1124
cousin,1.2978768,2,1125
resonated,1.2974489,1,1126
seals,1.2974072,2,1127
fighter,1.2959683,6,1128
unscathed,1.2959583,1,1129
adapting,1.2957525,1,1130
lands,1.295662,4,1131
"2,000",1.2949519,2,1132
tremendous,1.2942301,1,1133
innocent,1.2941926,40,1134
understanding,1.294181,5,1135
megan,1.2937593,1,1136
helping,1.2936751,20,1137
eight,1.2935627,3,1138
"6,000",1.2929718,1,1139
hunger,1.2927918,5,1140
necrotizing,1.2922772,1,1141
loved,1.2915905,18,1142
relationships,1.2907615,5,1143
24,1.2896582,3,1144
warships,1.2894001,1,1145
constituents,1.288687,1,1146
scar,1.2876267,2,1147
patrol,1.2873147,2,1148
locate,1.2855408,2,1149
coroners,1.2851757,1,1150
completing,1.2849951,2,1151
immense,1.2848175,1,1152
catastrophe,1.2844015,8,1153
pictures,1.2840385,7,1154
senate,1.2828007,2,1155
golden,1.2819374,1,1156
thank,1.2818543,11,1157
overwhelming,1.2811763,2,1158
weigh,1.2806826,4,1159
months.i,1.2801397,1,1160
blisters,1.2799139,1,1161
heathrow,1.2799027,1,1162
wolves,1.279547,6,1163
image,1.2773496,1,1164
ancient,1.2768446,1,1165
symbol,1.2765921,1,1166
brings,1.2761195,10,1167
1950,1.2759849,2,1168
iraq,1.2758265,16,1169
august,1.275073,2,1170
mammals,1.2749612,2,1171
journal,1.274507,1,1172
crushing,1.2743248,2,1173
elle,1.2740359,3,1174
responsibility,1.2738883,11,1175
search,1.2738729,6,1176
"3,000",1.2738686,1,1177
canal,1.2723284,1,1178
unjust,1.2722257,2,1179
nineteen,1.2720284,3,1180
relocating,1.2712197,1,1181
positivity,1.2705863,1,1182
seek,1.2688918,8,1183
1925,1.2684083,1,1184
crossing,1.2683574,5,1185
witness,1.2667038,6,1186
tennessee,1.2666698,1,1187
hope,1.2663385,163,1188
swam,1.2655578,1,1189
raped,1.2655528,7,1190
colonialists,1.2652546,1,1191
turkish,1.2652495,1,1192
afganistan,1.2649944,1,1193
receiving,1.2645664,5,1194
moms,1.2641253,2,1195
thanks,1.2639856,5,1196
painted,1.2639852,3,1197
shar,1.2631631,1,1198
diagnosed,1.2629968,3,1199
peril,1.2627211,1,1200
"5,000",1.2624499,2,1201
11,1.2622919,2,1202
crescent,1.2617984,1,1203
vision,1.2613688,7,1204
gracious,1.2604287,1,1205
reaches,1.2602971,3,1206
gift,1.26008,1,1207
enroll,1.2590125,1,1208
efforts,1.2589111,16,1209
lighter,1.2566223,1,1210
approximately,1.2561896,1,1211
physicians,1.2558339,1,1212
dhaka,1.2556244,2,1213
manslaughter,1.2549033,1,1214
medically,1.2547059,2,1215
humanity,1.2545598,9,1216
weight,1.2543788,11,1217
28,1.2543552,2,1218
1.3,1.2519269,4,1219
read-,1.2519076,1,1220
gbr,1.2514284,3,1221
pollutants,1.2513514,1,1222
share,1.2512684,31,1223
’,1.249865,15,1224
shared,1.2492414,7,1225
teixeira,1.2491832,1,1226
seventeen,1.247886,1,1227
breathe,1.2478399,4,1228
buried,1.2474563,3,1229
dementia,1.2474024,1,1230
feet,1.2456716,4,1231
edema,1.2455873,1,1232
elephant,1.2454623,6,1233
gain,1.2452624,6,1234
2015,1.2451842,3,1235
behalf,1.2447623,1,1236
describe,1.2447243,2,1237
’ve,1.2441385,5,1238
stroke,1.2437484,2,1239
undergo,1.2437475,4,1240
uncover,1.2434746,2,1241
geisha,1.2434084,1,1242
lifes,1.2431531,1,1243
resign,1.2426169,1,1244
giraffe,1.2422606,2,1245
"200,000",1.2420048,2,1246
sending,1.2419887,8,1247
misfortune,1.2414966,3,1248
shields,1.2414174,13,1249
medical,1.2413836,16,1250
stroller,1.2405558,1,1251
chicago,1.2405062,9,1252
passion,1.24048,4,1253
remembering,1.2402942,1,1254
tour,1.2402906,1,1255
seven,1.2397245,7,1256
burning,1.2396295,5,1257
pete,1.2390773,1,1258
sensitive,1.2390618,5,1259
jax,1.239002,1,1260
fetus,1.2386626,3,1261
auditory,1.2381008,1,1262
powerful,1.2376462,10,1263
many,1.2369463,266,1264
alive,1.2361692,18,1265
blindness,1.236043,3,1266
france,1.2358865,10,1267
our,1.2355676,266,1268
spirits,1.2346513,1,1269
friend,1.2343769,53,1270
harbor,1.2342676,2,1271
church,1.2336495,4,1272
disheartening,1.233614,4,1273
feel,1.2334814,381,1274
litter,1.2325916,1,1275
hurting,1.2325733,8,1276
inform,1.2325122,1,1277
pets,1.2324998,9,1278
drown,1.232356,3,1279
boarding,1.2317208,1,1280
eldest,1.2310073,1,1281
lyrical,1.2309442,1,1282
homeless,1.2292753,4,1283
situation,1.2286491,115,1284
centery,1.2280467,1,1285
loving,1.2275169,3,1286
elementary,1.2267733,3,1287
1969,1.2266483,1,1288
supportive,1.2254746,1,1289
marriage,1.2249572,6,1290
unforgiving,1.2239858,1,1291
plantation,1.2239021,1,1292
relations,1.2232852,3,1293
stakeholders,1.2232255,1,1294
corrections,1.22314,1,1295
thoughts,1.2227817,23,1296
idps,1.2217354,4,1297
water,1.2212129,88,1298
zookeepers,1.221037,2,1299
autopsy,1.2209733,1,1300
killings,1.2208285,6,1301
kenyans,1.2205123,1,1302
valley,1.2199278,5,1303
acclaimed,1.219292,1,1304
hospitals,1.2185829,7,1305
convict,1.2172527,1,1306
robert,1.2166982,9,1307
reparations,1.2165196,1,1308
reflects,1.2162952,1,1309
primate,1.2162324,1,1310
maggy,1.215847,1,1311
intervention,1.2157211,3,1312
represents,1.2153752,3,1313
unjustly,1.215244,1,1314
carriage,1.2152348,1,1315
flowers,1.2148972,5,1316
2016,1.213623,7,1317
deeply,1.2135924,7,1318
colleagues,1.2130573,1,1319
bird,1.212653,13,1320
estimated,1.2126049,4,1321
nine,1.212527,1,1322
needy,1.2120053,1,1323
berries,1.2115672,2,1324
older,1.2114097,15,1325
represent,1.2112795,2,1326
rupture,1.2112746,1,1327
george,1.2108301,4,1328
sanders,1.2107999,1,1329
your,1.2098006,199,1330
repay,1.2095575,1,1331
earths,1.2093894,1,1332
extraordinary,1.2087185,4,1333
passing,1.2086315,10,1334
touch,1.2079498,2,1335
tanaka,1.2072395,1,1336
bloom,1.206996,1,1337
circuses,1.2069005,1,1338
plane,1.2062683,1,1339
reno,1.2062358,5,1340
digestion,1.2060666,1,1341
bleeding,1.2058527,1,1342
gunshot,1.2049992,1,1343
unwanted,1.2042332,2,1344
bridge,1.2042075,1,1345
indonesia,1.2039044,10,1346
horrific,1.2034423,7,1347
elderly,1.2032795,4,1348
25,1.2024527,8,1349
removal,1.2021887,1,1350
cruel,1.2021735,19,1351
cui,1.2019365,1,1352
ma,1.2016666,1,1353
smugglers,1.2013409,1,1354
hero,1.2010864,2,1355
wisconsin,1.201056,1,1356
oprah,1.2010475,2,1357
allies,1.2003748,2,1358
strife,1.1996535,2,1359
forgive,1.1986728,1,1360
help-,1.1985393,1,1361
seats,1.198462,2,1362
message,1.1982089,12,1363
tortured,1.1979426,8,1364
seeking,1.1977532,7,1365
complicates,1.1973282,2,1366
representation,1.1969204,1,1367
important,1.1968095,55,1368
agriculture,1.196807,2,1369
sunset,1.1967237,1,1370
20-year,1.1963875,1,1371
nov,1.1962965,3,1372
jordan,1.1957767,10,1373
1960,1.1957425,1,1374
composer,1.1955047,1,1375
…,1.195343,4,1376
messages,1.1946375,3,1377
fainting,1.194064,2,1378
dwindling,1.1939747,3,1379
impact,1.1933643,17,1380
scarce,1.1929593,1,1381
comprehend,1.192769,3,1382
helps,1.1919836,8,1383
emergency,1.1915038,4,1384
grips,1.1910408,1,1385
inner,1.190969,4,1386
preys,1.190602,1,1387
storied,1.1905062,1,1388
brady,1.1903421,1,1389
charlie,1.1902618,1,1390
communication,1.1895154,4,1391
david,1.1887852,1,1392
atrocities,1.1886163,6,1393
provides,1.1884596,1,1394
carry,1.1880958,5,1395
estimates,1.187842,1,1396
stories,1.1872959,28,1397
bus,1.1872888,9,1398
malaysia,1.1864972,1,1399
underwater,1.1853322,1,1400
records,1.185137,4,1401
churches,1.1844234,1,1402
financially,1.1842375,3,1403
flux,1.1835403,2,1404
imprisoned,1.182797,1,1405
bombing,1.1827832,5,1406
sweden,1.1824738,1,1407
prey,1.1820302,2,1408
collating,1.1820163,1,1409
petition,1.1813514,3,1410
prepare,1.1813092,3,1411
surrounding,1.1798433,7,1412
sally,1.1797497,6,1413
educate,1.1796407,3,1414
native,1.1796403,11,1415
unbearable,1.1793818,3,1416
singer,1.1791495,3,1417
empowering,1.1790657,1,1418
nafta,1.1787395,1,1419
attain,1.1778637,1,1420
abandoned,1.1772552,2,1421
thoughtlessness,1.1772013,1,1422
summers,1.1771557,1,1423
stirs,1.1762152,1,1424
singers,1.1761312,1,1425
isolation,1.1756411,1,1426
hopeless,1.1752182,5,1427
playgrounds,1.1749194,1,1428
medicines,1.1748099,2,1429
divers,1.1746118,2,1430
companion,1.1740094,2,1431
mum,1.1737641,2,1432
philippines,1.173646,4,1433
normalize,1.1732183,1,1434
’m,1.1729007,7,1435
mate,1.1724508,6,1436
foundational,1.1724356,1,1437
overdose,1.1719792,1,1438
color,1.1719608,5,1439
custody,1.1715944,3,1440
symbols,1.1708696,1,1441
summer,1.1707532,3,1442
exploitation,1.1704693,1,1443
serve,1.1703442,9,1444
overturn,1.1695303,1,1445
suicides,1.1687455,1,1446
carraway,1.1686792,2,1447
pains,1.1686637,1,1448
hamas,1.1685287,1,1449
hurt,1.1684694,47,1450
story,1.1680168,136,1451
craft,1.167795,1,1452
vandalism,1.1669422,1,1453
surroundings,1.166361,1,1454
community,1.166295,25,1455
collision,1.1655166,2,1456
surive,1.1654495,1,1457
donate,1.1653595,11,1458
lucky,1.164934,11,1459
connections,1.1638643,1,1460
resource,1.1634072,1,1461
succumbed,1.1633164,1,1462
surgery,1.1632079,3,1463
mom,1.1631545,9,1464
illustrating,1.1626915,1,1465
desperately,1.1624715,2,1466
xu,1.1619371,1,1467
arcan,1.1613427,2,1468
from,1.1608362,389,1469
incident,1.1599224,24,1470
embraces,1.1599042,1,1471
mis,1.1595535,1,1472
hotline,1.1582947,1,1473
marriages,1.1579597,1,1474
greatly,1.1572347,3,1475
20,1.1571434,7,1476
missing,1.1561662,8,1477
escort,1.1554021,1,1478
filled,1.155279,7,1479
richter,1.1552687,1,1480
1750,1.1550124,2,1481
reaching,1.1549476,7,1482
aids,1.1547382,1,1483
neighbourhood,1.1547037,2,1484
biblical,1.1545256,1,1485
‘,1.1543014,11,1486
gains,1.1542245,1,1487
investigations,1.1541467,2,1488
captive,1.1539814,3,1489
1947,1.1538734,2,1490
slavery,1.1533742,2,1491
gunshots,1.1531417,1,1492
setback,1.152854,1,1493
picnic,1.152144,1,1494
winds,1.1521242,3,1495
disaster,1.1517415,17,1496
painting,1.1514452,2,1497
michigan,1.1503701,4,1498
atrocity,1.1503558,1,1499
lifelong,1.1502309,2,1500
prevention,1.149987,2,1501
battle,1.1499645,7,1502
evaluate,1.1492047,2,1503
guilt,1.1488295,6,1504
text,1.1487627,3,1505
relates,1.1487296,3,1506
die,1.1486983,63,1507
wells,1.1485944,10,1508
toddlers,1.1478539,9,1509
oregon,1.1474265,2,1510
noncancerous,1.1474204,1,1511
pouching,1.1469367,1,1512
tear,1.1462176,4,1513
moods,1.1460665,1,1514
contaminated,1.1457157,3,1515
74,1.1451551,1,1516
infectious,1.1449765,2,1517
belly,1.1446141,1,1518
cancers,1.1445827,1,1519
pilots,1.1444844,3,1520
abused,1.1440945,8,1521
meaningful,1.1433326,2,1522
29,1.1433054,2,1523
repossessing,1.1431718,1,1524
fading,1.1419858,1,1525
lover,1.1417015,2,1526
caring,1.1412463,5,1527
blood,1.1398941,18,1528
hawaii,1.1398084,2,1529
molested,1.1394494,3,1530
permantely,1.1390644,1,1531
oak,1.1388016,2,1532
saved,1.1384379,5,1533
exodus,1.1365389,1,1534
troubled,1.1362169,5,1535
abundant,1.1355942,1,1536
israel,1.1354159,1,1537
hurricane,1.1351259,6,1538
extend,1.1349387,4,1539
tropical,1.1345788,2,1540
thiols,1.1344886,1,1541
countless,1.1344376,6,1542
coach,1.134399,1,1543
erosion,1.1340749,1,1544
tremendously,1.1340669,1,1545
extinct,1.1327069,14,1546
shootings,1.1323435,14,1547
touching,1.1321912,3,1548
dad,1.1320839,9,1549
traces,1.1320727,1,1550
book,1.1315482,4,1551
arizona,1.1312323,3,1552
visit,1.1302016,9,1553
germany,1.1298447,4,1554
donating,1.1296809,1,1555
mississippi,1.1282303,1,1556
lincoln,1.1281214,1,1557
dylan,1.1280884,1,1558
derailment,1.1274984,1,1559
immagine,1.1274555,1,1560
pleading,1.1255131,1,1561
cincinnati,1.1245763,1,1562
intensify,1.1243446,1,1563
eighty,1.1241953,1,1564
coaster,1.1238421,1,1565
serving,1.1229165,2,1566
provide,1.1226056,14,1567
trapped,1.1225088,6,1568
unrest,1.1224941,7,1569
march,1.1223134,5,1570
huckleberry,1.1222491,1,1571
flames,1.1218259,4,1572
paint,1.1215513,1,1573
800,1.1211053,2,1574
reexamined,1.1209512,1,1575
conflict,1.1207137,21,1576
fierce,1.1205779,1,1577
mishap,1.120059,1,1578
descriptive,1.1199207,2,1579
tough,1.1193223,15,1580
visits,1.119024,1,1581
carrier,1.118869,1,1582
abid,1.1183869,1,1583
recreating,1.1181343,2,1584
victory,1.1176422,2,1585
alabama,1.1170692,1,1586
interview,1.1162555,5,1587
critical,1.1161575,7,1588
violet,1.1156397,1,1589
request,1.1152022,2,1590
allah,1.114023,2,1591
tusks,1.113909,1,1592
harsh,1.1138521,1,1593
desert,1.1135741,3,1594
softer,1.1131285,1,1595
bad.i,1.1126484,2,1596
communicating,1.1125212,2,1597
bond,1.1122854,5,1598
prince,1.1121218,3,1599
following,1.1119082,8,1600
resisting,1.1118383,1,1601
warfare,1.1116292,2,1602
glands,1.111114,2,1603
fought,1.1110202,4,1604
blinded,1.1108416,5,1605
weightless,1.1106067,1,1606
zealand,1.1100574,2,1607
written,1.1098897,7,1608
parkinson,1.1095754,1,1609
trees,1.1091316,11,1610
returning,1.10903,1,1611
tapes,1.1087129,1,1612
light,1.1085763,17,1613
discrimination,1.1080406,5,1614
measures,1.1079206,9,1615
through,1.1061991,117,1616
conversion,1.1060426,4,1617
born,1.1059783,16,1618
port,1.1057959,1,1619
victim,1.1057954,24,1620
snapshot,1.1056867,1,1621
swedish,1.1054809,1,1622
african,1.1046147,3,1623
cords,1.1045535,1,1624
ms,1.1041481,4,1625
gaining,1.103662,1,1626
appalachian,1.1031699,1,1627
wrote,1.1026589,17,1628
reread,1.1023598,2,1629
onslaught,1.1023492,2,1630
accountability,1.1016027,1,1631
apostates,1.1013913,1,1632
repression,1.1003188,1,1633
guide,1.0997026,2,1634
eyes,1.09906,18,1635
clutching,1.0985153,2,1636
harmed,1.0984454,7,1637
younger,1.0978436,14,1638
iraqis,1.097795,3,1639
tog,1.0975484,2,1640
karzai,1.0972619,1,1641
picture,1.0963948,5,1642
process,1.0961654,16,1643
copy,1.0960529,2,1644
landed,1.0959221,1,1645
desperate,1.0951749,4,1646
servitude,1.0941523,1,1647
menstrual,1.0939753,1,1648
skin,1.0939517,3,1649
atorney,1.0939009,1,1650
miners,1.0938603,1,1651
bindi,1.0932565,2,1652
magnified,1.0928763,1,1653
hilary,1.0926061,2,1654
fires,1.0923378,14,1655
primates,1.0917349,3,1656
m,1.089977,12,1657
speaks,1.0894922,2,1658
disgrace,1.0887,1,1659
relaxer,1.0884614,1,1660
seat,1.0878519,1,1661
qualities,1.0874074,1,1662
–,1.0871557,6,1663
fish,1.085875,16,1664
welcomed,1.0858642,4,1665
bay,1.0858375,3,1666
learning,1.0853925,6,1667
pippen,1.0845734,2,1668
gulf,1.0844247,2,1669
chemical,1.0844185,2,1670
insurance,1.0836236,4,1671
pride,1.0829793,1,1672
footage,1.0824509,1,1673
assaults,1.0820669,2,1674
degradation,1.0817168,1,1675
monsoon,1.0814128,1,1676
theft,1.0812933,1,1677
urban,1.0803989,1,1678
vultures,1.0791612,1,1679
feels,1.0783799,23,1680
opportunity,1.0772766,9,1681
experience,1.0767083,29,1682
spring,1.0758481,2,1683
dispatcher,1.0755088,3,1684
communicated,1.0751882,1,1685
moments,1.0737609,2,1686
priest,1.073029,2,1687
ships,1.0728278,1,1688
inclement,1.0727831,1,1689
everlasting,1.0725043,1,1690
traveled,1.0723411,1,1691
potable,1.0720326,1,1692
immigrants,1.0716546,15,1693
marshal,1.0709183,1,1694
experiencing,1.069938,1,1695
potus,1.0687997,1,1696
fetal,1.068796,1,1697
vaccinate,1.0676547,1,1698
conveyor,1.067407,1,1699
unarmed,1.0673721,3,1700
fled,1.0667057,2,1701
gather,1.0659623,2,1702
treatment,1.0658708,15,1703
roosevelt,1.0657164,1,1704
email,1.0656229,2,1705
psychotherapy,1.064553,1,1706
station,1.0640188,3,1707
six,1.063957,9,1708
villagers,1.0631967,1,1709
fulfilling,1.0628881,1,1710
thrilled,1.0626807,1,1711
graduated,1.0624361,1,1712
shell,1.0612648,1,1713
passenger,1.0610121,1,1714
paths,1.0609062,1,1715
touched,1.0599545,11,1716
56,1.0590633,1,1717
honesty,1.0587983,3,1718
talented,1.0583097,2,1719
founding,1.0581784,1,1720
houston,1.057819,2,1721
mail,1.057814,2,1722
poetry,1.05776,1,1723
perspective,1.0575227,3,1724
tens,1.0574208,2,1725
early,1.0572119,16,1726
incidents,1.05676,7,1727
decomposition,1.0566103,1,1728
sunk,1.0561161,1,1729
hormonal,1.0560248,1,1730
safety,1.0558783,19,1731
million,1.0558167,18,1732
experienced,1.0557454,5,1733
arms,1.0552107,6,1734
teen,1.0550363,1,1735
pipelines,1.0538626,3,1736
jakarta,1.0535954,1,1737
reminiscent,1.0534866,1,1738
gardens,1.0534145,4,1739
nca,1.0531077,1,1740
lose,1.0528885,41,1741
ponds,1.0523548,6,1742
ineffable,1.05209,1,1743
starving,1.0520705,9,1744
florida,1.0520383,10,1745
assaulted,1.0519161,3,1746
oppressors,1.051719,1,1747
horrors,1.0516915,3,1748
surface,1.0510786,4,1749
8,1.0508751,5,1750
farsighted,1.0499929,1,1751
wipes,1.0497631,1,1752
coma,1.0493412,1,1753
fuzzy,1.0488298,1,1754
essay,1.0485284,1,1755
roles,1.0479633,1,1756
agricultural,1.0474476,3,1757
densely,1.0474079,1,1758
ignite,1.0471224,1,1759
especially,1.047012,72,1760
accompanying,1.0459352,1,1761
numb,1.0455697,5,1762
hardest,1.0453068,2,1763
reevaluate,1.045118,1,1764
humane,1.0450226,1,1765
additional,1.0444918,1,1766
calls,1.044383,6,1767
injurious,1.0442419,5,1768
unfathomable,1.0438395,1,1769
supplies,1.0431504,6,1770
wednesday,1.043078,7,1771
report,1.042807,21,1772
sweeps,1.042315,1,1773
thee,1.0413858,1,1774
microbial,1.0409312,1,1775
americas,1.0402206,1,1776
published,1.0400692,8,1777
news,1.0399854,89,1778
tangible,1.0399281,1,1779
valued,1.0398952,1,1780
obtained,1.0394175,2,1781
unfortunate,1.0393164,26,1782
estate,1.0392663,1,1783
buckley,1.0391464,1,1784
neighborhood,1.0389737,1,1785
zoos,1.0387614,7,1786
hi,1.0385587,8,1787
worldwide,1.038546,2,1788
spiraling,1.0379184,1,1789
esteem,1.037853,1,1790
served,1.0366174,3,1791
mutilate,1.0362871,2,1792
data,1.0360409,21,1793
james,1.0343621,2,1794
lung,1.0343479,3,1795
leadership,1.034307,2,1796
five,1.0340849,9,1797
jesse,1.0337718,1,1798
bono,1.0332638,1,1799
saints,1.0331746,2,1800
stained,1.032908,2,1801
stardom,1.0327997,1,1802
refresher,1.032425,1,1803
stronghold,1.0319972,4,1804
senator,1.0319684,1,1805
freedoms,1.031898,1,1806
scene,1.0316367,5,1807
terminal,1.0316204,1,1808
fracture,1.0314238,1,1809
celebrate,1.0301032,2,1810
vigor,1.0298215,1,1811
cyanide,1.0295253,1,1812
romantic,1.0293297,1,1813
hundreds,1.0286725,16,1814
giraffes,1.0286257,4,1815
hastings,1.0285984,1,1816
returned,1.0285039,1,1817
john,1.028424,2,1818
palm,1.0276711,1,1819
arnold,1.0275247,6,1820
wastewater,1.0274808,1,1821
31,1.0274715,5,1822
taxi,1.026613,1,1823
thursday,1.0265399,4,1824
bring,1.0264986,28,1825
beauty,1.0264314,1,1826
ecosystem,1.0257739,6,1827
medicine,1.0255347,6,1828
inopportune,1.0251074,1,1829
fort,1.0248758,1,1830
subtropical,1.0246345,1,1831
tells,1.0242127,2,1832
